Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
3.25580258,-2.79010743,4.217145824,0.42721678,0,1.2754875493,-0.899496585,0.168604666
-0.86083494,1.53207597,-1.515738221,0.25239097,-3,-0.1394368122,0.295866464,3.168604666
1.97751233,-0.76025805,0.008787237,-0.12637093,-3,0.6435739333,0.271585762,-0.831395334
-0.05875226,-0.76025805,2.160775505,0.25239097,0,1.341771263,-0.280873807,-1.831395334
0.11468638,-0.76025805,0.599118968,0.25239097,-0.5,0.6676017295,-0.393570492,-1.831395334
4.77175127,-3.65291474,3.916206749,-0.50513284,-0.5,0.077290169,-1.671794288,-1.831395334
0.57589427,-0.76025805,3.922914732,0.16497807,3,0.9117152059,-0.604344982,-0.831395334
-0.8167266,-0.61645683,-1.213937013,-0.12637093,-1,-0.6187667571,-0.494785767,-0.831395334
-0.8167266,-0.76025805,1.524881653,0.42721678,0,-0.0532869001,1.154302283,0.168604666
0.57889333,-0.76025805,2.408036251,0.42721678,0,1.0535828346,0.366096467,1.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,1.3955722338,1.110708427,0.168604666
1.97751233,-3.65291474,2.382609596,-0.88389474,0,-0.1549401333,-2.242616625,-1.831395334
-0.8167266,-0.76025805,1.274564838,-0.50513284,0,-0.18222116,-0.724871582,1.168604666
-1.74813958,1.16817975,-0.900310527,-0.21378383,-4.5,-1.0355303809,0.073599318,-1.831395334
-2.04490603,1.83223731,-1.157864201,0.16497807,0,0.3772001479,1.198430418,2.168604666
2.10084015,-0.2911777,0.258936181,-1.08783084,0,1.366025763,-3.057960634,-1.831395334
-0.8167266,1.31198096,-1.247758765,0.25239097,-0.5,-0.3231971096,0.966269095,1.168604666
-0.8167266,2.13239864,-1.568962467,0.25239097,-1.5,-0.0265532278,1.36613081,1.168604666
-2.21234654,2.13239864,-1.104639956,-0.12637093,-3,-0.7172258522,0.348047197,2.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,-0.179015962,1.318013866,1.168604666
-0.85783588,0.34776207,-0.221111616,-0.50513284,-0.5,-0.4421503028,0.139220704,0.168604666
1.34286581,-0.76025805,2.069743432,0.07756517,0,1.4499879428,0.813439439,4.168604666
-2.2153456,1.6121423,-1.568962467,0.33980388,-2.5,-1.0867563333,0.61779128,2.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,-0.4543183444,1.216751771,3.168604666
-1.28393262,0.72421719,3.036689512,-0.21378383,1,0.0502086532,-0.722268023,2.168604666
-0.8167266,2.13239864,-1.471609299,0.04845487,0,-0.0742694464,0.857760191,-0.831395334
-0.56406849,1.02437853,-1.211088447,0.42721678,0,0.1977133413,-0.367576469,1.168604666
-0.8167266,2.13239864,0.241844785,-1.08783084,0,-0.467849808,-2.477516833,-1.831395334
0.11468638,1.16817975,-1.40928973,0.42721678,0,0.3339079165,-0.513292944,-1.831395334
-0.60517776,1.53207597,-1.356065485,0.42721678,0,-0.383514372,0.852088421,-1.831395334
2.23316951,-1.28051439,1.532414755,-0.21378383,0,-0.4665195701,-1.245213791,2.168604666
1.97751233,-0.76025805,0.578281653,0.07756517,0,1.3365632493,0.758132091,3.168604666
0.32623522,-0.09620049,1.026296383,-0.03895803,1.5,1.1549445242,-0.229577588,0.168604666
-0.8167266,1.16817975,-1.515738221,0.33980388,-0.5,-0.396507195,0.830660644,1.168604666
-0.8167266,-0.76025805,-1.249616994,0.42721678,0,-1.4315394205,1.011852063,0.168604666
-0.8167266,-0.76025805,-0.157917931,-0.50513284,0,-0.7322282144,-1.141479063,0.168604666
1.04609936,-2.68869584,1.159570649,0.25239097,-4,0.7454318348,-0.22392188,1.168604666
-0.8167266,2.13239864,-1.153828508,0.42721678,0,-0.2647954439,0.824256859,0.168604666
-0.8167266,2.13239864,-1.40928973,0.25239097,0,-0.3786994168,1.284299986,4.168604666
1.97751233,-0.76025805,2.349114873,0.42721678,2,1.4063628221,0.559609295,-0.831395334
3.16158343,-2.68869584,-0.022401186,-0.30119674,0.5,-0.4562291177,0.855702665,-1.831395334
3.11747509,-1.94834448,2.494091912,0.16497807,-1,1.2215443049,-1.403626142,-1.831395334
-0.39062986,-0.61645683,0.447516496,-0.12637093,0,0.2963288598,-0.789244915,1.168604666
-0.8167266,-0.76025805,-0.495340407,-0.12637093,-2,-0.2807204909,0.185990936,2.168604666
-0.05875226,-0.76025805,1.409513722,-0.50513284,0,-0.594546746,-1.251752235,1.168604666
-0.8167266,2.13239864,1.352512936,0.42721678,-1,1.2176953919,1.063601016,-0.831395334
-0.8167266,2.13239864,-1.568962467,0.42721678,0,0.4990392869,0.586664625,-0.831395334
-0.8167266,-0.61645683,-1.470140477,-0.21378383,-0.5,-0.5406910812,0.182310238,-1.831395334
-0.8167266,2.13239864,-1.568962467,0.25239097,0,-0.0134024165,1.169267249,1.168604666
-0.8167266,-0.76025805,-0.498188973,-0.33030703,1.5,-1.0919704255,-0.408125513,1.168604666
4.77175127,-3.65291474,1.396869226,0.25239097,-2,0.0757675449,-1.689604123,-1.831395334
-2.04190697,0.6604823,-1.462513976,-0.33030703,-3,-1.1954417241,-0.862639274,-0.831395334
-0.8167266,-0.61645683,-0.107483537,0.25239097,-1,0.7953895021,-1.933087784,-1.831395334
-3.61096554,2.13239864,1.409513722,-0.50513284,0,-0.6489409494,-1.220497351,1.168604666
-0.34952058,1.6121423,-0.279129728,0.16497807,-0.5,0.812454343,0.691005794,-1.831395334
-1.74813958,0.20396085,-1.462513976,0.16497807,-1,-0.5256923329,-1.087361986,1.168604666
-1.02827545,1.16817975,-1.104639956,-0.33030703,-2,-0.495063311,-0.384530646,-0.831395334
-2.08601966,2.13239864,-1.40928973,0.42721678,0,-0.0397932749,0.839282093,-0.831395334
-0.85783588,0.04760073,2.158093178,-0.12637093,0,0.3635724738,0.465713598,-0.831395334
-0.89894515,0.56785708,-1.515738221,0.42721678,-5,-0.414400343,1.084602111,-0.831395334
-0.8167266,1.16817975,-1.302841239,0.33980388,-2,-1.0808028207,1.212871508,1.168604666
-2.21834467,-0.60389793,-0.331891129,0.07756517,3,-0.3290548815,-1.510232338,-0.831395334
3.84033829,-2.68869584,4.401548282,0.25239097,4.5,1.2625101147,-2.703753736,-1.831395334
-0.8167266,-0.76025805,2.314917348,-0.12637093,4,0.030665338,-1.52876633,-1.831395334
-1.53659074,-0.09620049,-0.073363942,0.04845487,-1.5,-0.3945150049,0.248607952,-1.831395334
0.534785,-3.65291474,2.373838725,-0.41771993,-0.5,-0.1512649094,-0.383794588,0.168604666
-0.56406849,-0.90405927,1.731243475,-0.12637093,-0.5,-0.7846881059,0.102120886,-1.831395334
